,name,unit_cogs
10892,WINO CARLO ROSSI BIALE WYTR.10_5% 0_75L,12.89
10893,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,13.48
10894,WINO EGRI BIKAVER BARTEX 12% 0_75L,8.1
10895,WODA AQUA MALINOWA GAZ.2L,0.79
10896,WODA CISOWIANKA 1_5 L N/GAZ.,0.93
10897,WODA STAROPOLANKA 2000 N/GAZ.1_5L,1.27368421052632
10898,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.,1.78
10899,WODKA STOCK PRESTIGE 500ML,16.7066666666667
10900,ZURAWINA SUSZONA FRESCO 100 G,2.77
12826,APPETITA GORCZYCA BIALA 30G,0.68
12827,CHRZAN DYMECKI 200G,1.71
12828,CHRZAN TARTY 160G VICTUS,1.27
12829,CIAST.LEIBNIZ MINIS BAHLSEN 120G,1.96
12830,CIASTKA JEZYKI DARK COCOA 140G,2.72
12831,DANIE KACHNY  FLACZKI PO ZAMOJSKU  500G,3.75
12832,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,2.906
12833,DR OETKER POLEWA DO CIAST DESERO100G,2.25
12834,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,1.83
12835,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,1.83
12836,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,1.83
12837,FASOLA CZERWONA SLONECZNY OGROD 400G.,1.49
12838,HELLENA GRUSZKA N/GAZ.1_75L,1.66
12839,HELLENA ORENZADA CZERWONA 1_25 L GA,1.2709756097561
12840,HERBATNIKI FAMILIJNE KRUCHE Z CUK.200G,2.72
12841,HOCHL KANAPKOWY Z SZYNKA 130 G,1.79
12842,JAJKO Z NIESPODZIANKA FERRERO 20G,2.58
12843,KAWA ROZP.NESCAFE CLASSIC 50G,5.12
12844,KETCHUP KOTLIN PIK.450G,2.73
12845,KETCHUP LAGODNY 470 G TORTEX,2.4
12846,KNORR FIX DANIE ORIENTALNE 48 G,2.09
12847,KNORR G_K BARSZCZ CZERWONY,0.93
12848,KONCENTRAT DAWTONA 200G SLOIK,1.33
12849,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,1.02
12850,KONCENTRAT POMIDOROWY 80G SLONECZNY OGRO,0.73
12851,KONCENTRAT POMIDOROWY DAWTONA 30% 1KG,5.7
12852,KUBUS GO MARCHEW JABLKO MALINA 0_3L,1.21
12853,KUBUS WATER 0_5L  CYTRYNOWA,1.28142857142857
12854,MAK.LUBELLA KOKARDA 400G,2.53
12855,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,1.21
12856,MARMOLADA SLONECZNY OGROD 550 G,2.7
