,name,unit_cogs
17130,RAJSTOPY 20 DEN L,1.74
17131,RAJSTOPY 60 DEN,5.5
17132,RAJSTOPY DZIECIECE,2.35
17133,RAJSTOPY INEZ EXCLUSIVE 8 DEN,4.99
17134,RAJSTOPY STRETCH -3,2.2
17135,SKARPETY BAWE?NA,4.66
17136,SKARPETY FITN,4.55
17137,SKARPETY INEZ B/UCISK,2.45
17138,SKARPETY MESKIE,2.23
17611,BELLA HERBS 12 Z WERBENA,2.49
17612,BELLA PODPASKI NORMAL 20 B/SKRZYD,1.8566666666666696
17613,BELLA PODPASKI PERF.BLUE 10,4.27
17614,BELLA PODPASKI PERFECTA GREEN,3.19
17615,EVA MYDLO W PLYNIE Z DOZOW.500 ML,3.71
17616,PLYN DO ZATLUSZCZONYCH POWIERZCHNI  750,5.49
17617,PLYN KAMIEN I RDZA 750 ML,5.49
17618,TAMPON BELLA A/8 REGULAR,3.15
18319,CATERING HAMBURGER  Z CZOSNKOWYM,3.45909090909091
18320,CATERING HAMBURGER 225G Z AMERYK.,3.15
18321,CATERING SANDWICH CURRY,3.34
18938,GROSZEK ZIELONY MROZONY 450 G,2.97
18990,MAR DELMA EXTRA 450 G,2.28
18991,MAR KASIA 250G,1.63
18992,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.69291666666667
18993,MAR PYSZNY DUET 450,2.69
18994,MAR SNIADANIOWA 450 G,2.19
18995,MAR ZWYKLA 250G KRUSZWICA,1.29729166666667
18996,MARGARYNA NIEZB?DNA Z MAS?EM 500G,1.8525
18997,MASLO ROSLINNE 250 G KRUSZ,1.96
18998,OLEJ KUJAWSKI 1L,4.94142857142857
18999,OLEJ LNIANY 200 ML,5.59444444444445
19000,OLEJ NIEZBEDNY 0_5L,3.06
19001,OLEJ SLONECZNIKOWY BARTEK 1L,6.24
