,name,unit_cogs
13899,PAP LD MINT,10.73
13900,PAP LD PINK SUPER SLIM,10.73
13901,PAP LD RED.,10.32
13902,PAP LD SILVER 2,10.73
13903,PAP LM BLU,11.706666666666699
13904,PAP LM LINK FORWARD,11.678125
13905,PAP LM LINK MINT,11.966666666666699
13906,PAP LM LINK MINT,11.66
13907,PAP LM RED,12.0
13908,PAP LUCKY STRIKE  BLUE 22 SZT,11.73
13909,PAP LUCKY STRIKE 22 RED,12.236
13910,PAP MARLBORO  GOLD,12.56
13911,PAP MARLBORO GOLD 100,11.92
13912,PAP MARLBORO GOLD MIEK.,12.18
13913,PAP MARLBORO RED MIEKK,11.8
13914,PAP MARLLBORO. RED,12.5236363636364
13915,PAP MOCNE 20,10.844324324324301
13916,PAP MOCNE JASNE,10.95
13917,PAP PAL MAL BLUE,10.72
13918,PAP PAL MAL LINK BLU,10.1465789473684
13919,PAP PAL MAL MINT,10.72
13920,PAP PAL MAL MINT  LINK,10.66
13921,PAP PAL MAL PSTRYK LINK,9.87
13922,PAP PALL MALL RED,10.186
13923,PAP PAPIEROSY NA SZT,0.55
13924,PAP PS  66 RED 100,9.85037974683544
13925,PAP PS  BLU 100,9.85
13926,PAP PS 66 BLUE 20,9.78
13927,PAP PS BLACK,9.84487179487179
13928,PAP PS BLACK 100,10.1166666666667
13929,PAP PS BLU LINK,9.60202127659574
13930,PAP PS GOLD,9.78
13931,PAP PS GOLD 100,10.31625
13932,PAP PS MINT LINK,9.617037037037038
13933,PAP PS RED 20,9.78
13934,PAP RGD  MINT,9.96
13935,PAP RGD BLU,9.86
13936,PAP RGD LINK BLU,9.975625
13937,PAP RGD MINT SUP.SLIM,9.96
13938,PAP RGD RED,9.99
13939,PAP RGD SUPER PINK,10.1075757575758
13940,PAP ROTHMANS BLU 100,10.022
13941,PAP ROTHMANS BLU LINK,9.60285714285714
13942,PAP ROTHMANS MINT LINK,9.95
13943,PAP ROTHMANSY CLICK 20,9.95
13944,PAP ROTHMANSY RED 100,9.45058823529412
13945,PAP ROTMANSY  20 RED,9.61047619047619
13946,PAP ROTMANSY 20 BLU,9.595
13947,PAP WEST,10.65
13948,PAP WEST JCE COOL BLEND CI?KIE,10.72
13949,PAP WINSTON BLUE,9.86
13950,TYTON PS BLAC,10.8954545454545
13951,TYTON PS BLU,10.09
13952,TYTON WEST RED 30 G,9.42
13953,WODA 0_5 L,0.59
13954,WODA AQA 0_5 L GAZ,0.35
13955,WODA AQA 0_5 L N/G,0.354242424242424
13956,ZAPALKI,0.08
13957,ZAPALNICZKA KOLOR,0.612068965517241
15996,GILZY 250+25% GOLDEN,2.89
15997,GILZY CHIEFS 100 SZT,0.74
15998,PAP CAMEL,11.095555555555599
15999,PAP CAMEL SUBTLE,11.64
16000,PAP CHESTERFIELD BLU 21,10.2659523809524
16001,PAP CHESTERFIELD PSTRYK 20,10.68
16002,PAP CHESTERFILD 100 BLU,10.5
16003,PAP CHESTERFILD RED,9.90487804878049
16004,PAP CHESTERFILD RED 100,10.48
16005,PAP LD BLUE CIENKIE,10.73
16006,PAP LD BLUE T,9.84169014084507
16007,PAP LD MENTHOL SUPER SLIM,10.73
16008,PAP LD MINT,10.73
16009,PAP LD PINK SUPER SLIM,10.73
16010,PAP LD RED.,10.32
16011,PAP LM BLU,11.2363888888889
16012,PAP LM LINK FORWARD,11.87
16013,PAP LM LINK MINT,11.9
16014,PAP LM LINK MINT,11.81625
16015,PAP LM RED,12.0
16016,PAP LUCKY STRIKE  BLUE 22 SZT,11.21
16017,PAP LUCKY STRIKE 22 RED,12.18
16018,PAP MARLBORO  GOLD,12.5005660377359
16019,PAP MARLBORO GOLD MIEK.,12.18
16020,PAP MARLBORO RED MIEKK,11.8
16021,PAP MARLLBORO. RED,12.56
16022,PAP MOCNE 20,10.759032258064499
16023,PAP MOCNE JASNE,10.95
16024,PAP PAL MAL BLUE,10.5075
16025,PAP PAL MAL LINK BLU,10.233783783783801
16026,PAP PAL MAL MINT,10.69875
16027,PAP PAL MAL MINT  LINK,10.27
