,name,unit_cogs
5636,TOREBKA NA BUTELK?,1.72
5637,TUNCZYK ORKA W SOSIE WLASNYM 170 G,3.75
6369,JAJA LIPOWCZYK 6 SZT,2.5285714285714302
6370,JAJKA 10 SZT LIPOWCZYK,4.69130434782609
6371,FILET  ZAPIEKANY SEREM ZOLTYM,23.2909090909091
6372,FILET Z MINTAJA MROZONY,6.361963190184048
6373,FILET Z TILAPIA  LUZ,14.032258064516098
6374,FILETY SLEDZ_W OLEJU 170 G,2.68
6375,FILETY SLEDZ_W SMIETANIE MARINUS 250 G,3.29
6376,FILETY SLEDZIOWE 300G ERA,4.41
6377,FILETY SLEDZIOWE OPIEKANE 800G,7.51
6378,FILETY SLEDZIOWE W OLEJU 170 G,3.33
6379,FILETY SLEDZIOWE W POMIDZ.170 G,2.51
6380,FILETY Z MAKRELI W OLEJU 170 G FALA,3.75
6381,FILETY Z MAKRELI W POMID.175 G,3.0
6382,FLIETY Z MAKRELI 100G ALA KETCHUP,3.62
6383,FORTUNA 300 ML SZKLO JABLKO,1.18
6384,LARUS MAKRELA W GALARECIE  160 G,4.01
6385,LARUS SALATKA WEGIERSKA,1.68
6386,LARUS SLEDZ W GALARECIE 160 G,3.65
6387,MAKRELA W SOSIE POMID.170 G EVRO FISH,2.89
6388,P PASTA LOSOS ZE SZCZYPIORKIEM,1.54
6389,P PASTA Z TUNCZYKA,1.54
6390,P PASTELLA JAJECZNA ZE SZCZYPIORKIEM,1.49
6391,P PLATY  MARYNOWANE,13.316831683168301
6392,PAPRYKARZ Z LOSOSIA 135 G DEGA,1.15
6393,PASZTET LOSOSIOWY 160 G,1.79
6394,SALATKA KEBAB 150 G LISNER,1.85
6395,SALATKA SLEDZ Z OGORKIEM 150,1.68
6396,SALATKA SLEDZIOWA 150 G PAPRYKA,1.68
6397,SLEDZ W POMID.170 G ORKA,2.15
6398,SLEDZIK NA RAZ  100G LISNER Z CEBULKA,1.65
6399,SLEDZIK NA RAZ 100G W SMIETANIE,1.65
6400,SZPROT W POMID.170 G ORKA,2.21
6401,SZPROT W POMID.175 G LISNER,2.9
6402,SZPROT W POMIDORACH 330G KORSARZ,1.99
6403,TUNCZYK ROZDROBNIONY W OLEJU 130 G,2.78
6404,TUNCZYK W OLEJU ORKA 170 G,3.71
6884,BOCZEK WEDZ- PARZONY KG,17.875
6885,CWIARTKA Z KURCZAKA KG,5.5888888888888895
6886,FILET Z PIERSI KURCZAKA KG,16.5274725274725
6887,FRANKFUTERKI KG,23.592592592592602
6888,GALANTYNA Z DROBIEM KG,15.2894736842105
6889,KABANOS WIELKOPOLSKI KG,18.1
6890,KABANOSY Z DROBIEM KG,17.32
6891,KASZANKA KG,8.83720930232558
6892,KIELBASA JA?OWCOWA KG,20.0769230769231
6893,KIELBASA PIECZONA  KG,15.0
6894,KIELBASA WINERKI KG,16.1891891891892
6895,KIELBASA Z SEREM /KEBAB/WIOSENNA,12.285714285714299
6896,KIELBASA ZWYCZAJNA KG,9.00168918918919
6897,KIE?BASA KRUCHA Z WEDZARNI KG,15.0
6898,KIE?BASA MYSLIWSKA KG,20.36
6899,KIE?BASA PIWOSZKI  KG,22.2
6900,KIE?BASA POLSKA WEDZONA  KG,19.848837209302303
6901,KIE?BASA S?OIKOWA  KG,12.166666666666698
6902,KIE?BASA WIOSENNA KG,12.466898954703801
6903,KIE?BASA ZIELONOGÓRSKA KG,14.514705882352901
6904,KIE?BASKI PYSZNE KG,18.1774193548387
